Stage,Name,Client_Revenue,Region,Client_Domain,Existing_Customer,TCS_Revenue,TCS_Domain,TimeStamp,ID
Stage 9,American Axle,151138.33076476384,north america,BFSI,1,16427.13608435479,Application development and maintenance,2021-05-13 20:20:14.998724,74
Stage 1,American Broadcasting Company,213510.7002101462,north america,Healthcare,1,12065.0,Application development and maintenance,2021-04-22 20:20:14.998724,75
Stage 9,American Broadcasting Company,213510.7002101462,north america,Healthcare,1,12065.0,Application development and maintenance,2021-05-30 20:20:14.998724,75
Stage 1,American Eagle Outfitters,52099.69645159672,others,Telecom,0,10574.117469803958,Application development and maintenance,2020-11-18 20:20:14.998724,76
Stage 9,American Eagle Outfitters,52099.69645159672,others,Telecom,0,10574.117469803958,Application development and maintenance,2020-12-13 20:20:14.998724,76
Stage 1,American Electric Power,209325.06957160617,europe,BFSI,1,15608.457254914274,Application development and maintenance,2020-08-30 20:20:14.998724,77
Stage 9,American Electric Power,209325.06957160617,europe,BFSI,1,15608.457254914274,Application development and maintenance,2020-10-30 20:20:14.998724,77
Stage 1,American Express,268578.79689257283,north america,BFSI,0,5613.2811045347735,IT infrastructure services,2020-08-16 20:20:14.998724,78
Stage 2,American Express,268578.79689257283,north america,BFSI,0,5613.2811045347735,IT infrastructure services,2021-02-05 20:20:14.998724,78
Stage 9,American Express,268578.79689257283,north america,BFSI,0,5613.2811045347735,IT infrastructure services,2021-10-31 20:20:14.998724,78
Stage 1,American Family Insurance,44837.92481732108,others,Telecom,1,4830.0,Application development and maintenance,2020-06-17 20:20:14.998724,79
Stage 9,American Family Insurance,44837.92481732108,others,Telecom,1,4830.0,Application development and maintenance,2020-10-15 20:20:14.998724,79
Stage 1,American Financial Group,150836.33592233126,north america,Manufacturing,1,5062.87975375879,Application development and maintenance,2021-05-05 20:20:14.998724,80
Stage 9,American Financial Group,150836.33592233126,north america,Manufacturing,1,5062.87975375879,Application development and maintenance,2021-05-16 20:20:14.998724,80
Stage 1,American Greetings,128029.0,north america,BFSI,1,12826.0,Cognitive Business Operations,2020-12-20 20:20:14.998724,81
Stage 9,American Greetings,128029.0,north america,BFSI,1,12826.0,Cognitive Business Operations,2021-01-03 20:20:14.998724,81
Stage 1,American Home Mortgage,204987.4211535773,india,Healthcare,1,3970.906873976429,Asset leverage solutions,2019-12-26 20:20:14.998724,82
Stage 2,American Home Mortgage,204987.4211535773,india,Healthcare,1,3970.906873976429,Asset leverage solutions,2020-06-21 20:20:14.998724,82
Stage 9,American Home Mortgage,204987.4211535773,india,Healthcare,1,3970.906873976429,Asset leverage solutions,2020-08-11 20:20:14.998724,82
Stage 1,American International Group,165028.0033976379,asia-pacific,Healthcare,1,6138.0,Automation and AI,2019-03-20 20:20:14.998724,83
Stage 9,American International Group,165028.0033976379,asia-pacific,Healthcare,1,6138.0,Automation and AI,2020-10-01 20:20:14.998724,83
Stage 1,American Reprographics Company,252338.19381507687,others,Retail & Distribution,1,20368.940717251447,Application development and maintenance,2021-05-20 20:20:14.998724,84
Stage 2,American Reprographics Company,252338.19381507687,others,Retail & Distribution,1,20368.940717251447,Application development and maintenance,2021-05-30 20:20:14.998724,84
Stage 1,Amerigroup,128717.00227890004,UK,BFSI,1,3347.0,Cognitive Business Operations,2020-09-24 20:20:14.998724,85
Stage 2,Amerigroup,128717.00227890004,UK,BFSI,1,3347.0,Cognitive Business Operations,2020-11-23 20:20:14.998724,85
Stage 3,Amerigroup,128717.00227890004,UK,BFSI,1,3347.0,Cognitive Business Operations,2021-04-28 20:20:14.998724,85
Stage 9,Amerigroup,128717.00227890004,UK,BFSI,1,3347.0,Cognitive Business Operations,2021-07-27 20:20:14.998724,85
Stage 1,Ameriprise Financial,204266.09182731813,europe,BFSI,1,6286.851497050994,Application development and maintenance,2019-06-09 20:20:14.998724,86
Stage 2,Ameriprise Financial,204266.09182731813,europe,BFSI,1,6286.851497050994,Application development and maintenance,2019-06-25 20:20:14.998724,86
Stage 9,Ameriprise Financial,204266.09182731813,europe,BFSI,1,6286.851497050994,Application development and maintenance,2019-11-09 20:20:14.998724,86
Stage 1,Amerisourcebergen,236873.58456691593,north america,Manufacturing,1,4349.36607569861,Asset leverage solutions,2020-07-31 20:20:14.998724,87
Stage 2,Amerisourcebergen,236873.58456691593,north america,Manufacturing,1,4349.36607569861,Asset leverage solutions,2020-12-09 20:20:14.998724,87
Stage 9,Amerisourcebergen,236873.58456691593,north america,Manufacturing,1,4349.36607569861,Asset leverage solutions,2021-03-28 20:20:14.998724,87
Stage 1,Ametek,100145.03581571084,north america,BFSI,1,5514.461997638138,Cloud Infrastructure,2020-06-14 20:20:14.998724,88
Stage 9,Ametek,100145.03581571084,north america,BFSI,1,5514.461997638138,Cloud Infrastructure,2020-06-27 20:20:14.998724,88
Stage 1,Amgen,132132.4370582677,north america,Hi-Tech,0,11535.347902686852,IT infrastructure services,2021-04-28 20:20:14.998724,89
Stage 9,Amgen,132132.4370582677,north america,Hi-Tech,0,11535.347902686852,IT infrastructure services,2021-05-01 20:20:14.998724,89
Stage 1,Amkor Technology,269250.2623213998,middle east and africa,BFSI,0,4381.0,IT infrastructure services,2020-03-28 20:20:14.998724,90
Stage 9,Amkor Technology,269250.2623213998,middle east and africa,BFSI,0,4381.0,IT infrastructure services,2020-03-30 20:20:14.998724,90
Stage 1,Amphenol Corporation,258599.03130643073,north america,BFSI,1,8408.967853075357,Application development and maintenance,2019-02-02 20:20:14.998724,91
Stage 9,Amphenol Corporation,258599.03130643073,north america,BFSI,1,8408.967853075357,Application development and maintenance,2019-05-08 20:20:14.998724,91
Stage 1,Amr Corporation,53749.419698653444,north america,Telecom,0,11937.852540099708,Enterprise solution,2021-05-23 20:20:14.998724,92
Stage 1,Amtrak (National Railroad Passenger Corporation),189581.6873290093,others,BFSI,0,12470.0,Engineering and Industrial services,2021-04-25 20:20:14.998724,93
Stage 10,Amtrak (National Railroad Passenger Corporation),189581.6873290093,others,BFSI,0,12470.0,Engineering and Industrial services,2021-05-23 20:20:14.998724,93
Stage 1,Amy'S Kitchen,67860.5938795724,north america,BFSI,1,13254.0,IT infrastructure services,2021-05-09 20:20:14.998724,94
Stage 3,Amy'S Kitchen,67860.5938795724,north america,BFSI,1,13254.0,IT infrastructure services,2021-05-28 20:20:14.998724,94
Stage 1,Anadarko Petroleum Corporation,42466.15900829638,north america,Manufacturing,1,20232.993590606355,Assurance services,2020-04-01 20:20:14.998724,95
Stage 9,Anadarko Petroleum Corporation,42466.15900829638,north america,Manufacturing,1,20232.993590606355,Assurance services,2020-04-01 20:20:14.998724,95
Stage 1,Analog Devices,169880.0203640376,latin america,BFSI,1,9125.982797459557,IT infrastructure services,2020-02-09 20:20:14.998724,96
Stage 9,Analog Devices,169880.0203640376,latin america,BFSI,1,9125.982797459557,IT infrastructure services,2020-04-30 20:20:14.998724,96
Stage 1,Anaspec,106286.20005817171,north america,Manufacturing,0,12117.0,Cognitive Business Operations,2020-07-13 20:20:14.998724,97
Stage 9,Anaspec,106286.20005817171,north america,Manufacturing,0,12117.0,Cognitive Business Operations,2020-09-05 20:20:14.998724,97
Stage 1,Anchor Bay Entertainment,207880.33100745516,north america,Healthcare,1,7361.522099449726,Application development and maintenance,2019-05-22 20:20:14.998724,98
Stage 2,Anchor Bay Entertainment,207880.33100745516,north america,Healthcare,1,7361.522099449726,Application development and maintenance,2019-11-13 20:20:14.998724,98
Stage 9,Anchor Bay Entertainment,207880.33100745516,north america,Healthcare,1,7361.522099449726,Application development and maintenance,2020-04-12 20:20:14.998724,98
Stage 1,And1,152861.54521343517,north america,Healthcare,1,11141.0,Application development and maintenance,2021-05-27 20:20:14.998724,99
Stage 1,Anixter International,258266.9913105157,india,Retail & Distribution,0,12442.642008754648,Consulting,2019-06-27 20:20:14.998724,100
Stage 9,Anixter International,258266.9913105157,india,Retail & Distribution,0,12442.642008754648,Consulting,2019-08-23 20:20:14.998724,100
Stage 1,Ann Taylor,189068.33882417384,others,BFSI,0,24547.132399486793,Enterprise solution,2020-12-30 20:20:14.998724,101
Stage 9,Ann Taylor,189068.33882417384,others,BFSI,0,24547.132399486793,Enterprise solution,2021-02-03 20:20:14.998724,101
Stage 1,Antec,97146.20551509084,middle east and africa,BFSI,1,23087.273088753336,IT infrastructure services,2021-04-03 20:20:14.998724,102
Stage 9,Antec,97146.20551509084,middle east and africa,BFSI,1,23087.273088753336,IT infrastructure services,2021-04-09 20:20:14.998724,102
Stage 1,Aol,135965.586876967,asia-pacific,BFSI,0,26771.502304230355,IT infrastructure services,2021-02-19 20:20:14.998724,103
Stage 9,Aol,135965.586876967,asia-pacific,BFSI,0,26771.502304230355,IT infrastructure services,2021-03-30 20:20:14.998724,103
Stage 1,Aon Corporation,266263.0244592582,europe,BFSI,1,8154.498765593338,Application development and maintenance,2020-09-18 20:20:14.998724,104
Stage 2,Aon Corporation,266263.0244592582,europe,BFSI,1,8154.498765593338,Application development and maintenance,2020-09-27 20:20:14.998724,104
Stage 3,Aon Corporation,266263.0244592582,europe,BFSI,1,8154.498765593338,Application development and maintenance,2020-11-10 20:20:14.998724,104
Stage 9,Aon Corporation,266263.0244592582,europe,BFSI,1,8154.498765593338,Application development and maintenance,2021-02-09 20:20:14.998724,104
Stage 1,Apache Software Foundation,154578.68210175014,asia-pacific,BFSI,1,6348.0,Application development and maintenance,2021-04-19 20:20:14.998724,105
Stage 2,Apache Software Foundation,154578.68210175014,asia-pacific,BFSI,1,6348.0,Application development and maintenance,2021-05-13 20:20:14.998724,105
Stage 9,Apache Software Foundation,154578.68210175014,asia-pacific,BFSI,1,6348.0,Application development and maintenance,2021-05-20 20:20:14.998724,105
Stage 1,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2020-09-20 20:20:14.998724,106
Stage 2,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2020-10-20 20:20:14.998724,106
Stage 3,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2020-12-03 20:20:14.998724,106
Stage 4,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2020-12-20 20:20:14.998724,106
Stage 5,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2021-01-07 20:20:14.998724,106
Stage 6,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2021-04-11 20:20:14.998724,106
Stage 7,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2021-06-05 20:20:14.998724,106
Stage 12,Apollo Group,252994.58878409336,north america,Retail & Distribution,1,8722.858994029346,Cognitive Business Operations,2022-01-27 20:20:14.998724,106
Stage 1,Apple Inc.,213076.3773422947,north america,BFSI,1,20458.24233284843,Engineering and Industrial services,2021-01-29 20:20:14.998724,107
Stage 2,Apple Inc.,213076.3773422947,north america,BFSI,1,20458.24233284843,Engineering and Industrial services,2021-03-10 20:20:14.998724,107
Stage 4,Apple Inc.,213076.3773422947,north america,BFSI,1,20458.24233284843,Engineering and Industrial services,2021-03-24 20:20:14.998724,107
Stage 11,Apple Inc.,213076.3773422947,north america,BFSI,1,20458.24233284843,Engineering and Industrial services,2021-05-08 20:20:14.998724,107
Stage 1,Applebee'S,248977.7926540258,asia-pacific,BFSI,0,13917.0,Application development and maintenance,2020-01-04 20:20:14.998724,108
Stage 9,Applebee'S,248977.7926540258,asia-pacific,BFSI,0,13917.0,Application development and maintenance,2020-10-01 20:20:14.998724,108
Stage 1,Applied Biosystems,63606.0,asia-pacific,BFSI,0,8132.196637048019,IT infrastructure services,2021-03-18 20:20:14.998724,109
Stage 2,Applied Biosystems,63606.0,asia-pacific,BFSI,0,8132.196637048019,IT infrastructure services,2021-03-26 20:20:14.998724,109
Stage 9,Applied Biosystems,63606.0,asia-pacific,BFSI,0,8132.196637048019,IT infrastructure services,2021-05-30 20:20:14.998724,109
Stage 1,Applied Industrial Technologies,124038.67017938099,north america,BFSI,1,9543.090385157087,IT infrastructure services,2021-03-14 20:20:14.998724,110
Stage 2,Applied Industrial Technologies,124038.67017938099,north america,BFSI,1,9543.090385157087,IT infrastructure services,2021-05-03 20:20:14.998724,110
Stage 3,Applied Industrial Technologies,124038.67017938099,north america,BFSI,1,9543.090385157087,IT infrastructure services,2021-05-29 20:20:14.998724,110
Stage 10,Applied Industrial Technologies,124038.67017938099,north america,BFSI,1,9543.090385157087,IT infrastructure services,2021-07-30 20:20:14.998724,110
Stage 1,Applied Materials,156803.79730376625,europe,BFSI,1,13778.208591092904,Enterprise solution,2018-07-10 20:20:14.998724,111
Stage 9,Applied Materials,156803.79730376625,europe,BFSI,1,13778.208591092904,Enterprise solution,2019-03-29 20:20:14.998724,111
Stage 1,Aramark,86109.0708052219,others,Retail & Distribution,1,20095.656033408624,IT infrastructure services,2019-10-04 20:20:14.998724,112
Stage 9,Aramark,86109.0708052219,others,Retail & Distribution,1,20095.656033408624,IT infrastructure services,2019-11-02 20:20:14.998724,112
Stage 1,Arbitron,271582.27700939483,latin america,BFSI,1,8066.9773846254575,Asset leverage solutions,2021-02-15 20:20:14.998724,113
Stage 9,Arbitron,271582.27700939483,latin america,BFSI,1,8066.9773846254575,Asset leverage solutions,2021-05-18 20:20:14.998724,113
Stage 1,Arch Coal,110956.96117745881,europe,BFSI,1,6473.0,Automation and AI,2021-02-20 20:20:14.998724,114
Stage 2,Arch Coal,110956.96117745881,europe,BFSI,1,6473.0,Automation and AI,2021-04-06 20:20:14.998724,114
Stage 3,Arch Coal,110956.96117745881,europe,BFSI,1,6473.0,Automation and AI,2021-07-11 20:20:14.998724,114
Stage 4,Arch Coal,110956.96117745881,europe,BFSI,1,6473.0,Automation and AI,2021-07-27 20:20:14.998724,114
Stage 11,Arch Coal,110956.96117745881,europe,BFSI,1,6473.0,Automation and AI,2021-08-15 20:20:14.998724,114
Stage 1,Archer Daniels Midland,91642.0,north america,Manufacturing,1,18291.304930024762,Business process outsourcing,2021-04-14 20:20:14.998724,115
Stage 9,Archer Daniels Midland,91642.0,north america,Manufacturing,1,18291.304930024762,Business process outsourcing,2021-04-27 20:20:14.998724,115
Stage 1,Architectural Genie,52790.67977474316,others,BFSI,1,7401.0,Application development and maintenance,2020-06-28 20:20:14.998724,116
Stage 9,Architectural Genie,52790.67977474316,others,BFSI,1,7401.0,Application development and maintenance,2020-11-25 20:20:14.998724,116
Stage 1,Arctic Cat,221497.9352602835,europe,Manufacturing,1,26068.63152212492,IT infrastructure services,2020-10-31 20:20:14.998724,117
Stage 9,Arctic Cat,221497.9352602835,europe,Manufacturing,1,26068.63152212492,IT infrastructure services,2020-11-16 20:20:14.998724,117
